;name;qid;measure;value
370;BR(TF_IDF);93;map;0.23046674164654785
371;BR(TF_IDF);93;recip_rank;0.2
0;BR(Tf);1;map;0.16681159153681982
1;BR(Tf);1;recip_rank;0.25
18;BR(Tf);10;map;0.039917415675532524
19;BR(Tf);10;recip_rank;0.09090909090909091
20;BR(Tf);11;map;0.12534356725146198
21;BR(Tf);11;recip_rank;0.1111111111111111
22;BR(Tf);12;map;0.23132440799308732
23;BR(Tf);12;recip_rank;1.0
24;BR(Tf);13;map;0.24611797946751185
25;BR(Tf);13;recip_rank;0.5
26;BR(Tf);14;map;0.20043459749032935
27;BR(Tf);14;recip_rank;0.2
28;BR(Tf);15;map;0.12680425790147182
29;BR(Tf);15;recip_rank;0.125
30;BR(Tf);16;map;0.044784672892756776
31;BR(Tf);16;recip_rank;0.05555555555555555
32;BR(Tf);17;map;0.09884674923771165
33;BR(Tf);17;recip_rank;0.14285714285714285
34;BR(Tf);18;map;0.02841496709510542
35;BR(Tf);18;recip_rank;0.01818181818181818
36;BR(Tf);19;map;0.062016988210675826
37;BR(Tf);19;recip_rank;0.125
2;BR(Tf);2;map;0.04995554519208141
3;BR(Tf);2;recip_rank;0.16666666666666666
38;BR(Tf);20;map;0.33869943253330914
39;BR(Tf);20;recip_rank;1.0
40;BR(Tf);21;map;0.24366714831763459
41;BR(Tf);21;recip_rank;0.5
42;BR(Tf);22;map;0.2553050533648314
43;BR(Tf);22;recip_rank;1.0
44;BR(Tf);23;map;0.12497903959027983
45;BR(Tf);23;recip_rank;0.2
46;BR(Tf);24;map;0.12958297787769024
47;BR(Tf);24;recip_rank;1.0
48;BR(Tf);25;map;0.13695572447969587
49;BR(Tf);25;recip_rank;0.3333333333333333
50;BR(Tf);26;map;0.18260093731895288
51;BR(Tf);26;recip_rank;1.0
52;BR(Tf);27;map;0.19004974561097732
53;BR(Tf);27;recip_rank;0.5
54;BR(Tf);28;map;0.4590089134125636
55;BR(Tf);28;recip_rank;1.0
56;BR(Tf);29;map;0.06032867956661969
57;BR(Tf);29;recip_rank;0.25
4;BR(Tf);3;map;0.19130906934675534
5;BR(Tf);3;recip_rank;1.0
58;BR(Tf);30;map;0.051200420811711285
59;BR(Tf);30;recip_rank;0.047619047619047616
60;BR(Tf);31;map;0.03687883240159496
61;BR(Tf);31;recip_rank;0.2
62;BR(Tf);32;map;0.3441149618658469
63;BR(Tf);32;recip_rank;1.0
64;BR(Tf);33;map;0.06478100239836378
65;BR(Tf);33;recip_rank;0.25
66;BR(Tf);34;map;0.013322127677744862
67;BR(Tf);34;recip_rank;0.02857142857142857
68;BR(Tf);35;map;0.16782196569137048
69;BR(Tf);35;recip_rank;1.0
70;BR(Tf);36;map;0.019310981599142133
71;BR(Tf);36;recip_rank;0.0625
72;BR(Tf);37;map;0.18827981976644456
73;BR(Tf);37;recip_rank;0.5
74;BR(Tf);38;map;0.1966057785777318
75;BR(Tf);38;recip_rank;0.3333333333333333
76;BR(Tf);39;map;0.2854386216798277
77;BR(Tf);39;recip_rank;1.0
6;BR(Tf);4;map;0.04167284483539984
7;BR(Tf);4;recip_rank;0.125
78;BR(Tf);40;map;0.2665327941893213
79;BR(Tf);40;recip_rank;1.0
80;BR(Tf);41;map;0.08118694321013095
81;BR(Tf);41;recip_rank;1.0
82;BR(Tf);42;map;0.2257384860649124
83;BR(Tf);42;recip_rank;0.14285714285714285
84;BR(Tf);43;map;0.23856717723699
85;BR(Tf);43;recip_rank;0.3333333333333333
86;BR(Tf);44;map;0.03586254274478226
87;BR(Tf);44;recip_rank;0.06666666666666667
88;BR(Tf);45;map;0.01371571397243826
89;BR(Tf);45;recip_rank;0.008928571428571428
90;BR(Tf);46;map;0.41168539663701964
91;BR(Tf);46;recip_rank;1.0
92;BR(Tf);47;map;0.17615060629804674
93;BR(Tf);47;recip_rank;1.0
94;BR(Tf);48;map;0.025745567434475303
95;BR(Tf);48;recip_rank;0.034482758620689655
96;BR(Tf);49;map;0.024937496422431853
97;BR(Tf);49;recip_rank;0.041666666666666664
8;BR(Tf);5;map;0.0
9;BR(Tf);5;recip_rank;0.0
98;BR(Tf);50;map;0.09090909090909091
99;BR(Tf);50;recip_rank;0.09090909090909091
100;BR(Tf);51;map;0.26021144075398445
101;BR(Tf);51;recip_rank;1.0
102;BR(Tf);52;map;0.053424231500787435
103;BR(Tf);52;recip_rank;0.2
104;BR(Tf);53;map;0.08337339080423158
105;BR(Tf);53;recip_rank;0.16666666666666666
106;BR(Tf);54;map;0.08334319862429669
107;BR(Tf);54;recip_rank;0.125
108;BR(Tf);55;map;0.10938207449509033
109;BR(Tf);55;recip_rank;0.3333333333333333
110;BR(Tf);56;map;0.0745498951695306
111;BR(Tf);56;recip_rank;0.3333333333333333
112;BR(Tf);57;map;0.030584244953492472
113;BR(Tf);57;recip_rank;0.047619047619047616
114;BR(Tf);58;map;0.10376449797856066
115;BR(Tf);58;recip_rank;0.3333333333333333
116;BR(Tf);59;map;0.0029239766081871343
117;BR(Tf);59;recip_rank;0.0029239766081871343
10;BR(Tf);6;map;0.2573454057596192
11;BR(Tf);6;recip_rank;1.0
118;BR(Tf);60;map;0.007253142285415774
119;BR(Tf);60;recip_rank;0.011235955056179775
120;BR(Tf);61;map;0.06822291522672813
121;BR(Tf);61;recip_rank;0.125
122;BR(Tf);62;map;0.16218032143092034
123;BR(Tf);62;recip_rank;0.25
124;BR(Tf);63;map;0.2956310404124599
125;BR(Tf);63;recip_rank;1.0
126;BR(Tf);64;map;0.05099483979515977
127;BR(Tf);64;recip_rank;0.047619047619047616
128;BR(Tf);65;map;0.3769607843137254
129;BR(Tf);65;recip_rank;1.0
130;BR(Tf);66;map;0.035074966613797845
131;BR(Tf);66;recip_rank;0.05
132;BR(Tf);67;map;0.05787351055916164
133;BR(Tf);67;recip_rank;0.041666666666666664
134;BR(Tf);68;map;0.06654008518220288
135;BR(Tf);68;recip_rank;0.2
136;BR(Tf);69;map;0.20847078339103572
137;BR(Tf);69;recip_rank;1.0
12;BR(Tf);7;map;0.40497419539032564
13;BR(Tf);7;recip_rank;0.5
138;BR(Tf);70;map;0.049920853948600644
139;BR(Tf);70;recip_rank;0.1111111111111111
140;BR(Tf);71;map;0.10775436901775685
141;BR(Tf);71;recip_rank;1.0
142;BR(Tf);72;map;0.12997378425449704
143;BR(Tf);72;recip_rank;0.16666666666666666
144;BR(Tf);73;map;0.05402388010238389
145;BR(Tf);73;recip_rank;0.25
146;BR(Tf);74;map;0.10620265187296705
147;BR(Tf);74;recip_rank;0.1111111111111111
148;BR(Tf);75;map;0.32039869888844613
149;BR(Tf);75;recip_rank;1.0
150;BR(Tf);76;map;0.021195494126355977
151;BR(Tf);76;recip_rank;0.05
152;BR(Tf);77;map;0.2076500629031475
153;BR(Tf);77;recip_rank;1.0
154;BR(Tf);78;map;0.12828395952442057
155;BR(Tf);78;recip_rank;1.0
156;BR(Tf);79;map;0.0494914002701295
157;BR(Tf);79;recip_rank;0.14285714285714285
14;BR(Tf);8;map;0.5
15;BR(Tf);8;recip_rank;0.5
158;BR(Tf);80;map;0.005437099438278572
159;BR(Tf);80;recip_rank;0.0070921985815602835
160;BR(Tf);81;map;0.09261148114240898
161;BR(Tf);81;recip_rank;0.25
162;BR(Tf);82;map;0.2242724324290407
163;BR(Tf);82;recip_rank;1.0
164;BR(Tf);83;map;0.11448462458531969
165;BR(Tf);83;recip_rank;0.2
166;BR(Tf);84;map;0.09261669130030152
167;BR(Tf);84;recip_rank;0.25
168;BR(Tf);85;map;0.0052389518565072535
169;BR(Tf);85;recip_rank;0.004651162790697674
170;BR(Tf);86;map;0.08450154727819008
171;BR(Tf);86;recip_rank;0.25
172;BR(Tf);87;map;0.060196845349184444
173;BR(Tf);87;recip_rank;0.1111111111111111
174;BR(Tf);88;map;0.024458863812683956
175;BR(Tf);88;recip_rank;0.024390243902439025
176;BR(Tf);89;map;0.06307863544849925
177;BR(Tf);89;recip_rank;0.5
16;BR(Tf);9;map;0.09523809523809523
17;BR(Tf);9;recip_rank;0.16666666666666666
178;BR(Tf);90;map;0.09163235366413665
179;BR(Tf);90;recip_rank;1.0
180;BR(Tf);91;map;0.29548582578934396
181;BR(Tf);91;recip_rank;1.0
182;BR(Tf);92;map;0.12727709561970396
183;BR(Tf);92;recip_rank;1.0
184;BR(Tf);93;map;0.19626312580845456
185;BR(Tf);93;recip_rank;1.0
744;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));1;map;0.26793988741144537
745;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));1;recip_rank;1.0
762;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));10;map;0.11563061833415472
763;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));10;recip_rank;0.5
764;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));11;map;0.077604578262473
765;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));11;recip_rank;0.05
766;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));12;map;0.19519293903610213
767;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));12;recip_rank;0.3333333333333333
768;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));13;map;0.26507319642925814
769;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));13;recip_rank;0.5
770;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));14;map;0.30354159823382093
771;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));14;recip_rank;1.0
772;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));15;map;0.1752107024551666
773;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));15;recip_rank;0.5
774;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));16;map;0.06968662035113843
775;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));16;recip_rank;0.5
776;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));17;map;0.4037216738806119
777;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));17;recip_rank;1.0
778;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));18;map;0.1917233645640189
779;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));18;recip_rank;0.3333333333333333
780;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));19;map;0.4402382374980401
781;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));19;recip_rank;1.0
746;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));2;map;0.06340972184327093
747;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));2;recip_rank;0.3333333333333333
782;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));20;map;0.21833250209326524
783;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));20;recip_rank;1.0
784;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));21;map;0.5350927173273634
785;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));21;recip_rank;1.0
786;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));22;map;0.3764403972446522
787;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));22;recip_rank;1.0
788;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));23;map;0.34918948021257495
789;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));23;recip_rank;1.0
790;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));24;map;0.2102772723513971
791;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));24;recip_rank;1.0
792;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));25;map;0.17625295061487586
793;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));25;recip_rank;0.5
794;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));26;map;0.47137764766504087
795;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));26;recip_rank;1.0
796;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));27;map;0.3331696896527486
797;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));27;recip_rank;1.0
798;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));28;map;0.3267581473973581
799;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));28;recip_rank;1.0
800;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));29;map;0.3726156138723578
801;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));29;recip_rank;1.0
748;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));3;map;0.23518433832253696
749;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));3;recip_rank;1.0
802;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));30;map;0.36831757093081136
803;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));30;recip_rank;1.0
804;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));31;map;0.37687731679826536
805;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));31;recip_rank;1.0
806;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));32;map;0.5481463712366187
807;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));32;recip_rank;1.0
808;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));33;map;0.15914882156662585
809;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));33;recip_rank;0.5
810;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));34;map;0.15238835094652456
811;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));34;recip_rank;1.0
812;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));35;map;0.31796691005556976
813;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));35;recip_rank;1.0
814;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));36;map;0.14587242795103209
815;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));36;recip_rank;1.0
816;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));37;map;0.5690475485569916
817;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));37;recip_rank;1.0
818;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));38;map;0.46782925172755685
819;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));38;recip_rank;1.0
820;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));39;map;0.41336184773310525
821;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));39;recip_rank;1.0
750;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));4;map;0.4936453201970443
751;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));4;recip_rank;1.0
822;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));40;map;0.5165844632915725
823;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));40;recip_rank;1.0
824;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));41;map;0.14173945805090815
825;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));41;recip_rank;0.3333333333333333
826;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));42;map;0.5825240665494311
827;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));42;recip_rank;1.0
828;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));43;map;0.3975851879213223
829;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));43;recip_rank;1.0
830;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));44;map;0.6101495726495726
831;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));44;recip_rank;1.0
832;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));45;map;0.5058122491069127
833;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));45;recip_rank;1.0
834;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));46;map;0.5438479051978699
835;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));46;recip_rank;1.0
836;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));47;map;0.48545275531626747
837;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));47;recip_rank;1.0
838;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));48;map;0.6143790849673202
839;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));48;recip_rank;1.0
840;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));49;map;0.514860862377738
841;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));49;recip_rank;1.0
752;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));5;map;0.0
753;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));5;recip_rank;0.0
842;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));50;map;0.02857142857142857
843;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));50;recip_rank;0.02857142857142857
844;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));51;map;0.3807830581246258
845;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));51;recip_rank;1.0
846;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));52;map;0.3989314325711846
847;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));52;recip_rank;1.0
848;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));53;map;0.0761359983405412
849;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));53;recip_rank;0.16666666666666666
850;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));54;map;0.4313907167220469
851;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));54;recip_rank;1.0
852;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));55;map;0.16148677354489507
853;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));55;recip_rank;0.3333333333333333
854;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));56;map;0.31316379922897486
855;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));56;recip_rank;1.0
856;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));57;map;0.10648164872392693
857;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));57;recip_rank;0.09090909090909091
858;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));58;map;0.04030585205928324
859;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));58;recip_rank;0.09090909090909091
860;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));59;map;0.007194244604316547
861;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));59;recip_rank;0.007194244604316547
754;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));6;map;0.2337865535455746
755;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));6;recip_rank;1.0
862;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));60;map;0.6862745098039215
863;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));60;recip_rank;1.0
864;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));61;map;0.23274797477631864
865;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));61;recip_rank;1.0
866;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));62;map;0.44623883322425534
867;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));62;recip_rank;1.0
868;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));63;map;0.4690541044401421
869;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));63;recip_rank;1.0
870;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));64;map;0.06661054884836605
871;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));64;recip_rank;0.037037037037037035
872;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));65;map;0.43252976430433493
873;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));65;recip_rank;1.0
874;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));66;map;0.025284207741830746
875;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));66;recip_rank;0.01694915254237288
876;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));67;map;0.08258921044636096
877;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));67;recip_rank;0.25
878;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));68;map;0.14267184206881744
879;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));68;recip_rank;1.0
880;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));69;map;0.4209529775773336
881;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));69;recip_rank;1.0
756;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));7;map;0.5642047247688208
757;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));7;recip_rank;0.5
882;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));70;map;0.13225734549138804
883;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));70;recip_rank;0.25
884;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));71;map;0.30286381077743657
885;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));71;recip_rank;0.5
886;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));72;map;0.4698367086172365
887;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));72;recip_rank;1.0
888;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));73;map;0.4439769795351133
889;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));73;recip_rank;1.0
890;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));74;map;0.22336817152878863
891;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));74;recip_rank;1.0
892;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));75;map;0.7573023961362366
893;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));75;recip_rank;1.0
894;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));76;map;0.34887840917252677
895;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));76;recip_rank;1.0
896;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));77;map;0.40666806999475974
897;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));77;recip_rank;1.0
898;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));78;map;0.12465113987029522
899;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));78;recip_rank;0.09090909090909091
900;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));79;map;0.09052417899748409
901;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));79;recip_rank;0.5
758;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));8;map;0.5
759;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));8;recip_rank;0.5
902;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));80;map;0.007527739538410313
903;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));80;recip_rank;0.010526315789473684
904;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));81;map;0.303024453024453
905;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));81;recip_rank;1.0
906;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));82;map;0.23783887077339128
907;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));82;recip_rank;1.0
908;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));83;map;0.244742445680393
909;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));83;recip_rank;1.0
910;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));84;map;0.3266358436915434
911;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));84;recip_rank;1.0
912;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));85;map;0.006028239258753032
913;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));85;recip_rank;0.015384615384615385
914;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));86;map;0.08274253671921475
915;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));86;recip_rank;0.1111111111111111
916;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));87;map;0.22469403053575254
917;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));87;recip_rank;1.0
918;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));88;map;0.06447589268560527
919;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));88;recip_rank;0.1111111111111111
920;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));89;map;0.08654470347517877
921;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));89;recip_rank;0.1
760;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));9;map;0.5212765957446809
761;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));9;recip_rank;1.0
922;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));90;map;0.17641331948733663
923;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));90;recip_rank;1.0
924;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));91;map;0.3538877003700387
925;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));91;recip_rank;1.0
926;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));92;map;0.08238566524995546
927;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));92;recip_rank;0.25
928;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));93;map;0.21096342143543687
929;Compose(BR(BM25), FUnion(BR(TF_IDF), BR(PL2)));93;recip_rank;0.14285714285714285
